wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K01173: endonuclease	1.48122843263286	1.52036187695234	0.157058012610856	5.08061701180962e-23	0.884366913594285	2.1094237467878e-15	1.40998324127395e-14	0.160121150576289	0.0810786437717166	2.14167006585077e-22	0.999999996206915	8.15759996613553e-15	8.35693085650879e-14	0.996109716538046	0.261401326609343
K10258: enoyl reductase	0.361745748407882	0.290636049579082	0.136781165702776	0.00136793667578471	0.511288659783483	0.0168147908219918	0.233990161400775	0.0757528065947696	0.0245410963527113	0.00179646829460659	0.808577311535999	0.0219874611672318	0.2692434995173	0.996109716538046	0.125110262561938
K01174: micrococcal nuclease	0.594933118026175	0.628745217297232	0.0888196661760823	0.00112798193497859	0.954061811187273	0.00196866693356568	0.00503550094363281	0.56064187820779	0.486121812177165	0.00149424844690203	0.999999996206915	0.00285860582648241	0.00755511319790311	0.996109716538046	0.801698225612879
K10254: myosin-crossreactive antigen	1.51240765473085	1.2312555242175	0.161081974230557	1.30322176198337e-20	0.00537360912983442	4.77395900588817e-15	3.95572463673943e-13	0.0715848745266914	0.0261597437706514	4.79584136301947e-20	0.0307706103229559	1.72150998038159e-14	1.35577116350411e-12	0.996109716538046	0.130093431643754
K10251: beta-keto reductase	0.150702962811473	0.107825983660058	0.0549810329514974	0.0560141814377113	0.447741618125455	0.0835837442803504	0.565054432652164	0.476954854699143	0.385209496509352	0.0622754926778719	0.744239003148456	0.0992342990900123	0.609946148528767	0.996109716538046	0.692489723937514
K10918: LysR family transcriptional regulator, transcriptional activator	0.282201097422558	0.523427096621155	0	1.42929422821107e-05	0.0205440489568114	0.0342733821042556	0.000281812004259807	0.398225350758669	0.00430147155979936	2.26683532233475e-05	0.0813079492848576	0.0429617126994653	0.000500113606393424	0.996109716538046	0.0406956552489418
K04416: mitogen-activated protein kinase kinase kinase 1	0.016635797255791	0.00489036492320375	0.140854853398488	0.000226330623607021	0.876217275215029	0.000193317356622869	0.000480733989254523	0.228010172159701	0.999923017379596	0.000324464085232204	0.999999996206915	0.000306837744397236	0.000830371110270227	0.996109716538046	0.999998145862406
K01958	1.23882691440332	1.05717682613143	0.178646369355263	8.07548877398817e-26	0.00360281597969214	1.66533453693773e-15	2.05391259555654e-14	0.790221500523722	0.393283927456755	4.27811141577598e-25	0.0229637077155875	6.8261894453468e-15	1.12632125848222e-13	0.996109716538046	0.70249691127634
K01959: pyruvate carboxylase subunit A	0.840736465210533	0.660383624600276	0.123207377437771	2.74091082259047e-20	0.000470817040660321	3.21964677141295e-15	2.43505215991036e-12	0.78573670875272	0.103593724004703	9.87214448349597e-20	0.00511252607480858	1.19354384272781e-14	7.896730153103e-12	0.996109716538046	0.305807467515337
K01956: carbamoyl-phosphate synthase small subunit	1.95968098662666	1.72517893219697	0.386839492337769	1.65334066916157e-29	0.004010453416463	1.66533453693773e-15	2.1094237467878e-15	0.820665057599399	0.277632909393537	1.33650526602742e-28	0.0248620774116951	6.8261894453468e-15	1.80085025900383e-14	0.996109716538046	0.565958311948579
K01957: glutamyl-tRNA (Gln) amidotransferase	0.0236201733388645	0.034949831144228	0.0173147430107569	0.703707954747392	0.757016319767751	0.946915135448699	0.730160741806894	0.943788797739017	0.999962390125734	0.712605277083244	0.995024473855819	0.960805539169233	0.770809648868984	0.997691548308885	0.999998145862406
K01954: carbamoyl-phosphate synthase	0.400984968210702	0.253181137465475	0.0263251876061528	8.90967740296881e-17	5.75118350432113e-06	2.98649993624167e-14	1.98284729291398e-06	0.537993894850929	0.00256447396935565	2.65199053065385e-16	0.00013947192825021	8.48160947682968e-14	4.29675737699089e-06	0.996109716538046	0.0283817328208506
K01955: carbamoyl-phosphate synthase large subunit	2.2479018611759	2.03099497614691	0.52726585681481	8.15079528242668e-37	0.00194103891742992	1.66533453693773e-15	1.66533453693773e-15	0.308861601051325	0.999848738996447	2.7612540221876e-35	0.0150319387918523	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K01952: phosphoribosylformylglycinamidine synthase	2.1161600967663	1.96057818849445	0.414329500488469	6.15745696424346e-37	0.0336160334592781	1.66533453693773e-15	1.66533453693773e-15	0.551445553433403	0.605437278446669	2.16649945325722e-35	0.115801242595714	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.920219376879057
K01953: asparagine synthase (glutamine-hydrolysing)	2.1001848625481	1.73239008574061	0.730607389637523	3.34174725738592e-25	4.91080983233694e-06	1.66533453693773e-15	3.00870439673417e-14	0.506014105571767	0.922485118777523	1.68109219468662e-24	0.000121512599387947	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K01950: NAD+ synthase (glutamine-hydrolysing)	2.05519724507799	1.77041471405431	0.372379684677513	4.08010709306887e-35	5.62357781199729e-05	1.66533453693773e-15	1.66533453693773e-15	0.228084294092777	0.999840101672616	8.41885148322381e-34	0.000920070729527203	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K01951: GMP synthase (glutamine-hydrolysing)	2.23295665254111	2.02922192011665	0.510304301653174	7.36572945107478e-32	0.0162332952491577	1.66533453693773e-15	1.66533453693773e-15	0.251775887873927	0.999844771793745	8.27217623038602e-31	0.0684768317266966	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K07735: putative transcriptional regulator	1.48589086179619	1.07453885172085	0	3.15808704531083e-20	0.000102254395338619	3.21964677141295e-15	9.85600490110983e-12	0.452653077033841	0.811490853041742	1.13078093204747e-19	0.00150707628190357	1.19354384272781e-14	3.06245542792524e-11	0.996109716538046	0.999998145862406
K07736: CarD family transcriptional regulator	1.20974458621575	1.24246311685386	0	5.32770623129139e-15	0.953628717680813	6.89448498292222e-14	1.1118661547016e-11	0.571345469807194	0.0890663244113205	1.44711056804421e-14	0.999999996206915	1.78886317523647e-13	3.43724189114711e-11	0.996109716538046	0.278806811379242
K01179: endoglucanase	2.01041715083088	1.71303185694653	0.248374730961547	1.30131389612573e-30	0.00117691985176982	1.66533453693773e-15	3.66373598126302e-15	0.697395046657561	0.0141116237611341	1.19835063324014e-29	0.0103674546132025	6.8261894453468e-15	2.79463169397844e-14	0.996109716538046	0.0856405322373116
K07738: transcriptional repressor NrdR	1.70794918112256	1.47112543075728	0	2.90230548502729e-27	0.0217489775316352	1.66533453693773e-15	1.14352971536391e-14	0.639268484377527	0.0821328669232101	1.78447813003647e-26	0.0846457968254881	6.8261894453468e-15	7.09547948768616e-14	0.996109716538046	0.263405037387555
K07739: elongator complex protein 3	0.475847697479098	0.524719884011211	0.134716097398758	0.000997095149925822	0.830198505416455	0.00445510145596351	0.00530091241654906	0.213803699290895	0.0560434020208297	0.00132865984623434	0.999999996206915	0.00624124339757189	0.00793572402349586	0.996109716538046	0.209721353467321
K04382: protein phosphatase 2 (formerly 2A), catalytic subunit	0.0822511763342283	0.124555715235859	0.192185866725911	0.383453338648015	0.728708628969735	0.263483173574209	0.685880702593543	0.240314398020518	0.120550638025036	0.395539819073118	0.97723054076642	0.291816244095016	0.728359357412229	0.996109716538046	0.336447379027231
K09474: acid phosphatase (class A)	0.72127122622475	0.526756998639111	0	8.82182443752822e-07	0.153431463993864	5.60161971141504e-07	0.0021642830259182	0.58199980926021	0.034338041925431	1.5368759402185e-06	0.354704641599183	1.04081377238655e-06	0.00343699211551372	0.996109716538046	0.153552086581536
K13755	0.179977189002088	1.22610927467552	2.31056416745506	2.73700112924884e-36	3.88578058618805e-15	1.66533453693773e-15	7.11652958784725e-14	0.168680391266868	0.0582303366328463	7.57278448806259e-35	8.44740943861666e-13	6.8261894453468e-15	2.59391111384588e-13	0.996109716538046	0.214613104933883
K05659: ATP-binding cassette, subfamily B (MDR/TAP), member 4	0.124799658723571	0.145669909924726	0.0934707097629367	0.0865687892394593	0.395336604321372	0.268710402637075	0.0700781236788647	0.761744509327564	0.918587540770469	0.094553063000285	0.68187551619182	0.297119022861376	0.088006094250722	0.996109716538046	0.999998145862406
K05658: ATP-binding cassette, subfamily B (MDR/TAP), member 1	0.789944581236968	0.731179604978934	0.274882504022266	7.93967336426402e-16	0.309371679986863	2.85327317328665e-14	4.32642810466177e-12	0.830168965337713	0.882315452671048	2.24159516550441e-15	0.581576718987039	8.48160947682968e-14	1.38096318159812e-11	0.996109716538046	0.999998145862406
K05655: ATP-binding cassette, subfamily B (MDR/TAP), member 8	0.475984823443787	0.458438856692005	0.0870578179586338	1.07019339128771e-16	0.819566925303767	2.43138842392909e-14	5.71764857681956e-14	0.708216274421549	0.999896540836465	3.16841788558769e-16	0.999999996206915	7.65642076381603e-14	2.11057167295941e-13	0.996109716538046	0.999998145862406
K05657: ATP-binding cassette, subfamily B (MDR/TAP), member 10	0.392909919280349	0.394835539779451	0.369736001138856	0.866256060427334	0.998764413571958	0.893278001193716	0.906755927022404	0.534960508770513	0.411723267733934	0.869828545005144	0.999999996206915	0.912772065346005	0.932965403614836	0.996109716538046	0.723696081633397
K05656: ATP-binding cassette, subfamily B (MDR/TAP), member 9	0.219610306050736	0.225794128434155	0.0687277242472413	3.13022477962171e-06	0.960254849877406	1.60211357536078e-06	1.79211096952292e-05	0.757820895784542	0.951828889935227	5.23596543928479e-06	0.999999996206915	2.91280326559768e-06	3.55675887560679e-05	0.996109716538046	0.999998145862406
K05651: ATP-binding cassette, subfamily A (ABC1), member 9	0.0169833731596913	0.0776654051042356	0.163421893146713	2.89737020354913e-07	0.0105993784430721	2.73318012111723e-07	0.014276438238856	0.857627616479792	0.999940266258927	5.21629471428677e-07	0.0508019028212441	5.18121065002821e-07	0.0200324295896535	0.996109716538046	0.999998145862406
K05650: ATP-binding cassette, subfamily A (ABC1), member 8	0.0140875842410867	0.0580073147132863	0.126186383320725	1.68726422630114e-07	0.0132694234582991	1.22082849385308e-07	0.00795914974668366	0.840549551544129	0.999956724755549	3.09348715225755e-07	0.0588280994833696	2.36586534291107e-07	0.0116152827878359	0.996109716538046	0.999998145862406
K05653: ATP-binding cassette, subfamily B (MDR/TAP), member 2	0.05436449107963	0.056389760173011	0.208465683842029	0.000724467596834649	0.997729599953224	0.000467526030487053	0.00357849269667143	0.355330337769655	0.508951206147619	0.000980398902163741	0.999999996206915	0.000717376089633147	0.00549780036462368	0.996109716538046	0.82327557582263
K05652: ATP-binding cassette, subfamily A (ABC1), member 10	0.00659131974783397	0.0347192439255396	0.101870508880666	1.25938408722183e-06	0.103736416741553	4.74838155906099e-07	0.00300523776749817	0.671043746932418	0.999939090878298	2.17348197871258e-06	0.264423604985693	8.87423965305626e-07	0.00466655160478606	0.996109716538046	0.999998145862406
K03558: membrane protein required for colicin V production	1.42969189251034	1.1703763929531	0	7.98718221931933e-16	0.0627536354081621	2.77555756156289e-14	2.80559464549412e-10	0.776687995268742	0.227037824941382	2.25396282656452e-15	0.183292408219522	8.45163525624478e-14	7.93202722114386e-10	0.996109716538046	0.496400589230673
K03559: biopolymer transport protein ExbD	1.94611301885901	1.5560968340671	0	1.09484600556405e-25	0.000600343985887375	1.66533453693773e-15	2.60902410786912e-14	0.585689038092704	0.4954446896272	5.71554685752005e-25	0.00615247548965149	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.810255729650932
K03550: holliday junction DNA helicase RuvA	1.96087040028934	1.79762034428076	0.307977101290074	2.45783508092897e-26	0.131114391061285	1.66533453693773e-15	4.55191440096314e-15	0.200146515798732	0.783473998061256	1.3891218326476e-25	0.315613821135117	6.8261894453468e-15	3.34631678244718e-14	0.996109716538046	0.999998145862406
K03551: holliday junction DNA helicase RuvB	2.12936426922239	1.86825321548294	0.405634868614439	3.04854012331165e-30	0.00254092688581464	1.66533453693773e-15	1.88737914186277e-15	0.299277120244008	0.999820241134095	2.65851915911147e-29	0.0180474001796426	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.999998145862406
K03553: recombination protein RecA	2.08492644378668	1.85346852036533	0.0912755969122723	4.07517688924424e-38	0.00316981156561491	1.66533453693773e-15	1.66533453693773e-15	0.306160319002101	0.999828183625427	2.17470310596289e-36	0.0210181296295185	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K03554: recombination associated protein RdgC	0.246443260308083	0.320187789263079	0	0.00828548622128588	0.70425731930426	0.0892528931527582	0.0499591868498814	0.893209208767682	0.00123535022075458	0.0100186242806848	0.961384683248493	0.105594239187724	0.0640888451749691	0.996109716538046	0.0178425541489189
K14570	0.0897303990116597	0.678688947323528	1.57343812314323	7.62939567819295e-30	5.74762459848444e-13	1.66533453693773e-15	1.27786670134356e-13	0.340649590742241	0.0329261529163592	6.35295916459104e-29	2.91548257758123e-11	6.8261894453468e-15	4.51968309766311e-13	0.996109716538046	0.149456743327277
K03556: LuxR family transcriptional regulator, maltose regulon positive	1.18423220695635	1.14879788817005	0.0563836829507177	1.22552454437797e-19	0.903285173232713	2.05391259555654e-14	3.27515792264421e-14	0.892671625568444	0.0266888927787007	4.23609761591635e-19	0.999999996206915	6.62893211513927e-14	1.27876114657699e-13	0.996109716538046	0.131756115445216
K03557: Fis family transcriptional regulator, factor for inversion	1.18856201606519	0.9557560274047	0.0964860993976655	6.61302803890097e-11	0.125720680305488	5.76700909249439e-11	6.45224255602095e-06	0.30759273708475	0.175594241838867	1.46429616852638e-10	0.305860024388292	1.3241714200684e-10	1.34089451821439e-05	0.996109716538046	0.42099624708007
K01778: diaminopimelate epimerase	2.02623404463516	1.71731907674468	0.181609008669914	4.38057583010615e-35	6.87629649802624e-05	1.66533453693773e-15	1.66533453693773e-15	0.170155629609352	0.99984535067453	8.9587996026675e-34	0.00107599014867572	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K01779: aspartate racemase	1.12646332731932	1.12885396950525	0.0831867007037211	7.8834042574233e-13	0.999724578376603	5.30386845554176e-12	1.60899860102148e-09	0.485702270295971	0.0262552453045341	1.92021935633996e-12	0.999999996206915	1.27556883796455e-11	4.36062977934896e-09	0.996109716538046	0.130461778096897
K01772: ferrochelatase	0.516619292181909	0.744471277163582	0.339249479693221	0.00933012681422645	0.0973620037620221	0.404726710295603	0.0334355921541291	0.527873459487264	0.0419671587939749	0.0112304690366218	0.25261829364852	0.435644825034365	0.0443114412023043	0.996109716538046	0.175690574676014
K01770: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2.05505847545904	1.84132067114944	0.195873840890708	4.73865335977189e-35	0.00895987794728814	1.66533453693773e-15	1.66533453693773e-15	0.637337246640675	0.509237365822476	9.58278505014335e-34	0.0447773210715459	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.823519618958929
K01771: 1-phosphatidylinositol phosphodiesterase	0.759817578435054	0.507521749243954	0	1.10928073623193e-08	0.0419093947261696	1.06722421455707e-07	0.0029468290756467	0.938012470586371	0.000553000577265194	2.16277765581158e-08	0.1362726953516	2.07281231461675e-07	0.00458169823332348	0.996642169651946	0.0105191078556664
K01776: glutamate racemase	1.99445432010117	1.87269928090975	0.282517598368646	4.34870037632378e-28	0.306473906381192	1.66533453693773e-15	1.88737914186277e-15	0.813913501472846	0.74758201237893	3.00460149723982e-27	0.578226824468101	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.999998145862406
